 v-sweep         vsg_out         vsd_out         id              id_w           
 1.46000000e+00  1.46000000e+00  5.00000000e-02  5.81205351e-06  5.81205351e-01 
 1.47000000e+00  1.47000000e+00  5.00000000e-02  5.89541764e-06  5.89541764e-01 
 1.48000000e+00  1.48000000e+00  5.00000000e-02  5.97856240e-06  5.97856240e-01 
 1.49000000e+00  1.49000000e+00  5.00000000e-02  6.06148739e-06  6.06148739e-01 
 1.50000000e+00  1.50000000e+00  5.00000000e-02  6.14419222e-06  6.14419222e-01 
 1.51000000e+00  1.51000000e+00  5.00000000e-02  6.22667660e-06  6.22667660e-01 
 1.52000000e+00  1.52000000e+00  5.00000000e-02  6.30894022e-06  6.30894022e-01 
 1.53000000e+00  1.53000000e+00  5.00000000e-02  6.39098280e-06  6.39098280e-01 
 1.54000000e+00  1.54000000e+00  5.00000000e-02  6.47280413e-06  6.47280413e-01 
 1.55000000e+00  1.55000000e+00  5.00000000e-02  6.55440399e-06  6.55440399e-01 
 1.56000000e+00  1.56000000e+00  5.00000000e-02  6.63578220e-06  6.63578220e-01 
 1.57000000e+00  1.57000000e+00  5.00000000e-02  6.71693862e-06  6.71693862e-01 
 1.58000000e+00  1.58000000e+00  5.00000000e-02  6.79787310e-06  6.79787310e-01 
 1.59000000e+00  1.59000000e+00  5.00000000e-02  6.87858554e-06  6.87858554e-01 
 1.60000000e+00  1.60000000e+00  5.00000000e-02  6.95907585e-06  6.95907585e-01 
 1.61000000e+00  1.61000000e+00  5.00000000e-02  7.03934399e-06  7.03934399e-01 
 1.62000000e+00  1.62000000e+00  5.00000000e-02  7.11938987e-06  7.11938987e-01 
 1.63000000e+00  1.63000000e+00  5.00000000e-02  7.19921349e-06  7.19921349e-01 
 1.64000000e+00  1.64000000e+00  5.00000000e-02  7.27881485e-06  7.27881485e-01 
 1.65000000e+00  1.65000000e+00  5.00000000e-02  7.35819393e-06  7.35819393e-01 
 1.66000000e+00  1.66000000e+00  5.00000000e-02  7.43735078e-06  7.43735078e-01 
 1.67000000e+00  1.67000000e+00  5.00000000e-02  7.51628544e-06  7.51628544e-01 
 1.68000000e+00  1.68000000e+00  5.00000000e-02  7.59499794e-06  7.59499794e-01 
 1.69000000e+00  1.69000000e+00  5.00000000e-02  7.67348838e-06  7.67348838e-01 
 1.70000000e+00  1.70000000e+00  5.00000000e-02  7.75175683e-06  7.75175683e-01 
 1.71000000e+00  1.71000000e+00  5.00000000e-02  7.82980339e-06  7.82980339e-01 
 1.72000000e+00  1.72000000e+00  5.00000000e-02  7.90762817e-06  7.90762817e-01 
 1.73000000e+00  1.73000000e+00  5.00000000e-02  7.98523129e-06  7.98523129e-01 
 1.74000000e+00  1.74000000e+00  5.00000000e-02  8.06261289e-06  8.06261289e-01 
 1.75000000e+00  1.75000000e+00  5.00000000e-02  8.13977312e-06  8.13977312e-01 
