 v-sweep         vsg_out         vsd_out         id              id_w           
 1.56000000e+00  1.56000000e+00  5.00000000e-02  8.88330543e-06  8.88330543e-01 
 1.57000000e+00  1.57000000e+00  5.00000000e-02  8.99175495e-06  8.99175495e-01 
 1.58000000e+00  1.58000000e+00  5.00000000e-02  9.09989615e-06  9.09989615e-01 
 1.59000000e+00  1.59000000e+00  5.00000000e-02  9.20772899e-06  9.20772899e-01 
 1.60000000e+00  1.60000000e+00  5.00000000e-02  9.31525348e-06  9.31525348e-01 
 1.61000000e+00  1.61000000e+00  5.00000000e-02  9.42246962e-06  9.42246962e-01 
 1.62000000e+00  1.62000000e+00  5.00000000e-02  9.52937748e-06  9.52937748e-01 
 1.63000000e+00  1.63000000e+00  5.00000000e-02  9.63597712e-06  9.63597712e-01 
 1.64000000e+00  1.64000000e+00  5.00000000e-02  9.74226864e-06  9.74226864e-01 
 1.65000000e+00  1.65000000e+00  5.00000000e-02  9.84825217e-06  9.84825217e-01 
 1.66000000e+00  1.66000000e+00  5.00000000e-02  9.95392783e-06  9.95392783e-01 
 1.67000000e+00  1.67000000e+00  5.00000000e-02  1.00592958e-05  1.00592958e+00 
 1.68000000e+00  1.68000000e+00  5.00000000e-02  1.01643562e-05  1.01643562e+00 
 1.69000000e+00  1.69000000e+00  5.00000000e-02  1.02691094e-05  1.02691094e+00 
 1.70000000e+00  1.70000000e+00  5.00000000e-02  1.03735554e-05  1.03735554e+00 
 1.71000000e+00  1.71000000e+00  5.00000000e-02  1.04776945e-05  1.04776945e+00 
 1.72000000e+00  1.72000000e+00  5.00000000e-02  1.05815271e-05  1.05815271e+00 
 1.73000000e+00  1.73000000e+00  5.00000000e-02  1.06850532e-05  1.06850532e+00 
 1.74000000e+00  1.74000000e+00  5.00000000e-02  1.07882734e-05  1.07882734e+00 
 1.75000000e+00  1.75000000e+00  5.00000000e-02  1.08911877e-05  1.08911877e+00 
 1.76000000e+00  1.76000000e+00  5.00000000e-02  1.09937966e-05  1.09937966e+00 
 1.77000000e+00  1.77000000e+00  5.00000000e-02  1.10961003e-05  1.10961003e+00 
 1.78000000e+00  1.78000000e+00  5.00000000e-02  1.11980993e-05  1.11980993e+00 
 1.79000000e+00  1.79000000e+00  5.00000000e-02  1.12997937e-05  1.12997937e+00 
 1.80000000e+00  1.80000000e+00  5.00000000e-02  1.14011841e-05  1.14011841e+00 
 1.81000000e+00  1.81000000e+00  5.00000000e-02  1.15022708e-05  1.15022708e+00 
